f_n_words,f_oov,f_rare,f_mlogf,f_rep,f_mwlen,f_short,id,scenario,true_delta,conf_proxy,est_wer,wer
6.0,0.3333333333333333,0.3333333333333333,3.8985884384218026,0.0,4.833333333333333,0.0,8055,calendar,0.0,0.008673427886470408,0.2931173508645709,0.3333333333333333
6.0,0.0,0.0,6.199044430294422,0.0,3.0,0.0,8056,calendar,1.0,0.4968390729341783,0.160647364354314,0.14285714285714285
7.0,0.0,0.0,5.883392523353748,0.0,3.5714285714285716,0.0,8058,calendar,0.0,0.0046652203647848944,0.07588950638216888,0.0
8.0,0.125,0.125,4.610864504738306,0.0,4.875,0.0,8073,calendar,0.0,0.006448286930665237,0.19301914157957578,0.2222222222222222
11.0,0.0,0.09090909090909091,5.529081812021641,0.0,3.272727272727273,0.0,8079,calendar,1.0,0.5268507992798908,0.12439870649087525,0.09090909090909091
5.0,0.0,0.0,6.184765553803642,0.0,4.0,0.0,8084,calendar,0.0,0.04369401339549295,0.10511628017105885,0.0
10.0,0.0,0.0,6.241486600149474,0.0,3.1,0.0,8085,calendar,0.0,0.0596599294647131,0.06998049714937854,0.2222222222222222
5.0,0.0,0.0,5.390164527741979,0.0,6.2,0.0,8100,email,-1.0,0.038687864793998106,0.0748522195159364,0.0
6.0,0.0,0.16666666666666666,4.724150680709163,0.0,4.666666666666667,0.0,8107,calendar,0.0,0.013105570652579668,0.16663579351408028,0.16666666666666666
6.0,0.16666666666666666,0.16666666666666666,5.599425744614778,0.0,5.333333333333333,0.0,8110,calendar,0.0,0.0020751060209022176,0.1962988831410066,0.0
13.0,0.23076923076923078,0.3076923076923077,3.7868153221420493,0.0,4.538461538461538,0.0,8116,calendar,0.0,0.004906756551218305,0.2823795712682376,0.3333333333333333
7.0,0.0,0.0,3.9770886243221963,0.0,5.0,0.0,8119,calendar,0.0,0.1914308900939914,0.194591744509631,0.0
7.0,0.0,0.0,6.222169832569908,0.0,4.428571428571429,0.0,8125,calendar,0.0,0.0020735699186362755,0.07403233684275234,0.0
7.0,0.0,0.0,6.2833183225908655,0.0,4.714285714285714,0.0,8126,calendar,0.0,0.001087432692629564,0.07403233684275234,0.0
6.0,0.0,0.0,5.534268304781887,0.0,4.166666666666667,0.0,8129,calendar,0.0,0.02132750039931186,0.10279615087383545,0.0
13.0,0.07692307692307693,0.15384615384615385,5.3673542753047,0.0,3.4615384615384617,0.0,8140,calendar,0.0,0.0060982929354179705,0.16315882656398806,0.23076923076923078
6.0,0.0,0.16666666666666666,4.375970846069455,0.0,4.5,0.0,8148,calendar,0.0,0.028992617426034206,0.18690443122491515,0.0
8.0,0.0,0.0,5.713900478302039,0.0,4.5,0.0,8150,calendar,0.0,0.000336548552204774,0.0955403482147828,0.125
13.0,0.23076923076923078,0.3076923076923077,3.734837472586406,0.0,3.3076923076923075,0.0,8165,calendar,0.0,0.059077610194797514,0.28692037707693024,0.5
5.0,0.0,0.0,5.533357943704368,0.0,6.0,0.0,8182,calendar,0.0,0.055980338651242745,0.039410200170853865,0.16666666666666666
4.0,0.0,0.0,6.413825569660397,0.0,3.0,0.0,8188,calendar,0.0,0.04365933830102853,0.1429625758674553,0.0
9.0,0.0,0.0,6.226981517382842,0.0,3.6666666666666665,0.0,8204,calendar,0.0,0.25709743763169135,0.07286319255518685,0.0
11.0,0.0,0.09090909090909091,4.995728919161057,0.0,3.3636363636363638,0.0,8206,calendar,0.0,0.2004054310777933,0.37173561293308516,0.0
9.0,0.0,0.0,5.502045621601683,0.0,4.0,0.0,8230,calendar,0.0,0.004826145279428928,0.09582758377366915,0.0
7.0,0.0,0.14285714285714285,6.006745037610417,0.0,3.857142857142857,0.0,8241,calendar,0.0,0.06193243871689269,0.10341291292593932,0.36363636363636365
13.0,0.15384615384615385,0.23076923076923078,4.411415994563206,0.0,4.076923076923077,0.0,8245,calendar,0.0,0.07406048726985104,0.1710417867274019,0.14285714285714285
7.0,0.0,0.0,5.6055293369492745,0.0,5.142857142857143,0.0,8248,calendar,0.0,0.007328731978092917,0.0511692551088318,0.0
9.0,0.1111111111111111,0.1111111111111111,5.02959049457932,0.0,3.888888888888889,0.0,8251,calendar,1.0,0.17383434966601208,0.19222053456373073,0.1111111111111111
10.0,0.0,0.0,5.518431857364178,0.0,3.8,0.0,8260,calendar,0.0,0.20362607572936642,0.11308073132703692,0.5
9.0,0.0,0.0,4.487557206986559,0.0,4.666666666666667,0.0,8261,calendar,0.0,0.24645764679372595,0.19015077077102682,0.4
7.0,0.14285714285714285,0.14285714285714285,4.4058353242382315,0.0,5.0,0.0,8269,calendar,0.0,0.004598433538158031,0.2184894026569452,0.14285714285714285
6.0,0.0,0.0,5.782960433823242,0.0,6.166666666666667,0.0,8276,calendar,0.0,0.018550386969837684,0.021151645894467663,0.16666666666666666
9.0,0.2222222222222222,0.2222222222222222,4.833004949752679,0.0,3.5555555555555554,0.0,8280,calendar,0.0,0.001628140153735247,0.27972468539304224,0.375
4.0,0.0,0.0,5.6069581831924395,0.0,6.5,0.0,8284,calendar,0.0,0.009832050014838778,0.08048386157555963,0.0
9.0,0.1111111111111111,0.1111111111111111,4.964252669974148,0.0,4.888888888888889,0.0,8289,calendar,0.0,0.006406426658131181,0.1852120986862838,0.0
10.0,0.0,0.1,4.954805834787492,0.0,5.2,0.0,8290,calendar,0.0,0.008297805863967889,0.1369768890869453,0.0
5.0,0.0,0.0,5.9129977613724325,0.0,4.4,0.0,8294,calendar,0.0,0.0027492427555790844,0.07649590129575633,0.0
10.0,0.3,0.4,2.9945273083730255,0.0,3.5,0.0,8300,calendar,0.0,0.030056675587625148,0.4204126834437811,0.6363636363636364
3.0,0.0,0.3333333333333333,4.163590089646998,0.0,6.333333333333333,0.0,8302,calendar,0.0,0.006942524964588803,0.17893824761210458,0.25
10.0,0.0,0.0,5.093039954518786,0.0,4.3,0.0,8308,news,-1.0,0.3553253386882652,0.09514038891765053,0.2727272727272727
10.0,0.1,0.1,5.513092561124202,0.0,4.0,0.0,8320,general,0.0,0.5514620518788773,0.1280037160545707,0.0
10.0,0.0,0.1,5.638172971525206,0.0,3.8,0.0,8322,general,0.0,0.16721092528878823,0.12747728974478792,0.0
5.0,0.2,0.4,3.4417600176316148,0.0,5.2,0.0,8336,calendar,4.0,0.5328550242247284,0.24723733749467694,0.3333333333333333
3.0,0.0,0.0,5.7452511392041,0.0,4.333333333333333,0.0,8343,datetime,0.0,0.3735299861595742,0.1547553797772935,0.0
9.0,0.0,0.1111111111111111,5.29662351296777,0.0,4.0,0.0,8345,calendar,0.0,0.004245720259031249,0.11787382901836949,0.0
7.0,0.14285714285714285,0.14285714285714285,5.138015210233904,0.16666666666666666,3.7142857142857144,0.0,8347,calendar,-1.0,0.1602939206348426,0.3291054842999526,0.14285714285714285
4.0,0.0,0.0,6.37570261417695,0.0,4.25,0.0,8358,calendar,0.0,0.26535846047330514,0.1311261449663295,0.0
9.0,0.1111111111111111,0.2222222222222222,4.079397221718228,0.0,5.444444444444445,0.0,8366,calendar,0.0,0.014555736578767076,0.18173339036323635,0.2222222222222222
8.0,0.125,0.25,4.62018596576496,0.0,3.75,0.0,8387,calendar,0.0,0.028051568924143955,0.24346435006294692,0.2857142857142857
10.0,0.1,0.2,5.120620915151368,0.0,3.6,0.0,8388,calendar,0.0,0.008184263471501918,0.17769811337706037,0.3
8.0,0.125,0.125,5.6100127698605515,0.0,3.375,0.0,8390,calendar,0.0,0.002742750196885524,0.31980774597592976,0.6666666666666666
10.0,0.0,0.1,4.875345887107857,0.0,4.2,0.0,8394,calendar,0.0,0.1819148620035792,0.13959241379923235,0.1
6.0,0.3333333333333333,0.3333333333333333,4.522045261779286,0.0,3.1666666666666665,0.0,8402,general,2.0,0.6329710915362141,0.4039641888561331,0.3333333333333333
8.0,0.0,0.0,6.021068651397243,0.0,3.625,0.0,8404,calendar,-1.0,0.1626555119170362,0.07350032308219696,0.0
4.0,0.0,0.0,5.43029338855172,0.0,5.5,0.0,8409,calendar,0.0,0.055202929566487535,0.10110269176561472,0.0
7.0,0.14285714285714285,0.14285714285714285,4.338867703136751,0.0,3.2857142857142856,0.0,8410,calendar,1.0,0.3418126221584701,0.3115768625907453,0.8333333333333334
3.0,0.0,0.3333333333333333,4.14266648563883,0.0,4.333333333333333,0.0,8413,calendar,-4.0,0.3416392903234897,0.30419628148606126,1.0
14.0,0.07142857142857142,0.07142857142857142,4.57078176959135,0.0,2.7857142857142856,0.0,8414,calendar,0.0,0.08120383396453512,0.563987542700298,0.15384615384615385
14.0,0.07142857142857142,0.14285714285714285,4.81369396848348,0.0,3.2142857142857144,0.0,8415,calendar,0.0,0.02687314487205361,0.2406930808706922,0.15384615384615385
10.0,0.0,0.0,5.225904676205518,0.0,5.4,0.0,8426,calendar,-1.0,0.10556130985124201,0.06861683409436611,0.3333333333333333
4.0,0.0,0.0,5.085790273754231,0.0,5.75,0.0,8430,calendar,0.0,0.02029927358364414,0.08872521432840398,0.0
7.0,0.0,0.0,5.258355903872546,0.0,4.0,0.0,8431,calendar,0.0,0.002802828867149443,0.10167413280363648,0.0
13.0,0.07692307692307693,0.07692307692307693,4.55350824305231,0.0,4.0,0.0,8436,calendar,0.0,0.005674325743145969,0.22776216213567033,0.16666666666666666
7.0,0.0,0.14285714285714285,5.595534669942798,0.0,5.0,0.0,8442,calendar,0.0,0.000724004642305931,0.055346912493201623,0.0
7.0,0.0,0.14285714285714285,5.530726534344211,0.0,5.0,0.0,8449,calendar,0.0,0.003781652366395827,0.07297996704097799,0.0
13.0,0.0,0.0,5.234173070215291,0.0,4.153846153846154,0.0,8453,calendar,0.0,0.0020766751707762543,0.07874022219643641,0.0
4.0,0.0,0.0,6.43655887936141,0.0,3.5,0.0,8460,calendar,0.0,0.04636506481788272,0.10820706906916018,0.0
9.0,0.0,0.0,5.632024922298248,0.0,4.0,0.0,8461,calendar,2.0,0.38036201773455125,0.09378677285194695,0.4444444444444444
11.0,0.09090909090909091,0.09090909090909091,5.683034145507437,0.0,3.8181818181818183,0.0,8466,calendar,0.0,0.004029427981393385,0.18538096989377878,0.16666666666666666
7.0,0.0,0.0,6.510669774290652,0.0,4.571428571428571,0.0,8469,calendar,0.0,0.000922111286855043,0.0409628472435356,0.0
15.0,0.13333333333333333,0.13333333333333333,4.45497749191514,0.0,4.266666666666667,0.0,8474,calendar,0.0,0.0012067201804009109,0.1929870903870825,0.5
7.0,0.0,0.0,5.758237172510114,0.0,4.428571428571429,0.0,8494,calendar,0.0,0.006053873882747363,0.06386995911275986,0.0
7.0,0.0,0.0,6.0348147402200425,0.0,4.857142857142857,0.0,8496,calendar,0.0,0.014390363445294985,0.06817239216986523,0.16666666666666666
6.0,0.0,0.0,3.7973800394859825,0.0,5.5,0.0,8498,calendar,0.0,0.03937198819066168,0.17325396457699194,0.0
3.0,0.0,0.0,4.999412417891992,0.0,6.0,0.0,8516,calendar,0.0,0.03316177168491374,0.08649496820844096,0.0
6.0,0.0,0.0,5.329207316652423,0.0,3.5,0.0,8520,calendar,0.0,0.004638236433258225,0.14808443307760594,0.8
6.0,0.0,0.16666666666666666,5.472942972964023,0.0,3.5,0.0,8525,calendar,1.0,0.5251796899378325,0.14735776809728895,0.3333333333333333
13.0,0.0,0.0,6.02651728432261,0.0,3.923076923076923,0.0,8535,calendar,0.0,0.002151093567991813,0.025740641011801704,0.07692307692307693
3.0,0.0,0.0,6.296475412776079,0.0,4.333333333333333,0.0,8539,calendar,1.0,0.2846760700592341,0.1671626763866521,0.0
2.0,0.0,0.0,6.42102702964098,0.0,4.0,0.0,8541,calendar,0.0,0.030500296033327823,0.18773403412275583,0.3333333333333333
14.0,0.14285714285714285,0.14285714285714285,5.077602366300282,0.0,2.4285714285714284,0.0,8553,calendar,0.0,0.004268811554810736,0.49033170567011447,0.8181818181818182
6.0,0.0,0.0,5.832943789764631,0.0,5.0,0.0,8559,calendar,0.0,0.004280641435228438,0.029935945168525796,0.14285714285714285
9.0,0.1111111111111111,0.1111111111111111,4.30725957726903,0.0,3.6666666666666665,0.0,8562,calendar,0.0,0.008679462788303782,0.212974036214416,0.125
15.0,0.13333333333333333,0.26666666666666666,4.365483246131136,0.0,4.333333333333333,0.0,8568,calendar,0.0,0.0029881296764112664,0.2536173218037554,0.3333333333333333
12.0,0.08333333333333333,0.08333333333333333,4.6762475695680985,0.0,3.8333333333333335,0.0,8570,calendar,0.0,0.005575240008236837,0.24167668738914894,0.35714285714285715
9.0,0.0,0.0,5.865908782844592,0.0,4.888888888888889,0.0,8579,calendar,0.0,0.0361991753892793,0.02156406574233042,0.0
11.0,0.09090909090909091,0.09090909090909091,5.794842528883359,0.0,3.6363636363636362,0.0,8585,calendar,0.0,0.00037355837496011457,0.12028776556517277,0.09090909090909091
13.0,0.07692307692307693,0.07692307692307693,4.667242594827246,0.0,2.8461538461538463,0.0,8598,calendar,0.0,0.4996153508249559,0.4956564545664662,0.08333333333333333
11.0,0.09090909090909091,0.09090909090909091,4.789462852463246,0.0,4.909090909090909,0.0,8618,calendar,0.0,0.1148363759518356,0.15878940844842826,0.0
6.0,0.3333333333333333,0.3333333333333333,4.416218824866463,0.0,3.1666666666666665,0.0,8631,calendar,1.0,0.3849485034913327,0.38701028634564394,1.2
12.0,0.0,0.08333333333333333,5.137447370660987,0.0,4.833333333333333,0.0,8635,calendar,0.0,0.2773935521712134,0.07025586782735468,0.0
16.0,0.0,0.0625,6.212331842675779,0.0,3.6875,0.0,8640,calendar,0.0,0.0016464220586150935,0.05172112027740152,0.0
10.0,0.1,0.1,5.028079351776204,0.0,4.3,0.0,8642,calendar,0.0,0.0017782092933208427,0.21069125498332383,0.18181818181818182
8.0,0.0,0.0,6.775974664857651,0.0,3.875,0.0,8651,calendar,0.0,0.0021881800499128357,0.06483323470346246,0.125
8.0,0.0,0.0,6.749388831891316,0.0,3.875,0.0,8653,calendar,0.0,0.00011577849089461356,0.06483323470346246,0.125
6.0,0.0,0.0,5.602628588873382,0.0,4.666666666666667,0.0,8666,calendar,0.0,0.0048841629261859865,0.08915007950655326,0.16666666666666666
14.0,0.0,0.07142857142857142,4.50629932575364,0.0,4.357142857142857,0.0,8667,calendar,-1.0,0.5842356356936249,0.4367746313712002,0.0
4.0,0.0,0.0,5.771548449311072,0.0,6.0,0.0,8670,calendar,0.0,0.0030162476110130454,0.027792290097223397,0.0
5.0,0.0,0.0,5.162212469539578,0.0,4.2,0.0,8672,calendar,-1.0,0.2764602644475541,0.16184561046843962,0.0
6.0,0.16666666666666666,0.16666666666666666,5.372361523639801,0.0,3.5,0.0,8674,calendar,0.0,0.005053867633190823,0.18850635949382405,0.2857142857142857
5.0,0.2,0.4,3.261732623321225,0.0,4.2,0.0,8679,calendar,0.0,0.525083303302952,0.4088484313628227,0.4
4.0,0.25,0.25,4.565064433531672,0.0,5.0,0.0,8681,calendar,-1.0,0.21313273841541613,0.28644779988421143,0.4
5.0,0.0,0.2,5.478953966664677,0.0,4.4,0.0,8694,calendar,0.0,0.001143653992510596,0.20675813887179753,0.2857142857142857
13.0,0.07692307692307693,0.07692307692307693,5.617662077867963,0.0,4.0,0.0,8730,calendar,0.0,0.0011910360428593059,0.12094588409842648,0.2857142857142857
15.0,0.13333333333333333,0.13333333333333333,5.033171032678527,0.0,4.533333333333333,0.0,8731,alarm,0.0,0.013277741152308509,0.1238887537699558,0.1875
3.0,0.0,0.0,4.197539978261231,0.0,4.666666666666667,0.0,8732,calendar,0.0,0.18373200599983475,0.17653763753537507,0.0
4.0,0.25,0.5,2.4412861507285957,0.0,4.75,0.0,8741,alarm,1.0,0.36133761547432397,0.473481591016488,0.8333333333333334
8.0,0.0,0.125,5.097037658260033,0.0,4.625,0.0,8762,calendar,0.0,0.0026402403133874985,0.12135250747925837,0.125
13.0,0.07692307692307693,0.15384615384615385,4.968256413128855,0.0,3.923076923076923,0.0,8765,calendar,1.0,0.20175606470670748,0.1425692298315712,0.23076923076923078
9.0,0.1111111111111111,0.1111111111111111,5.35158599850522,0.0,3.7777777777777777,0.0,8766,calendar,0.0,0.00048060979689013017,0.19959809270160275,0.2
6.0,0.3333333333333333,0.3333333333333333,3.0594431162364706,0.0,5.333333333333333,0.0,8767,calendar,2.0,0.3991214370131274,0.391394177273615,0.3333333333333333
4.0,0.0,0.0,4.297780857353399,0.0,5.0,0.0,8769,calendar,0.0,0.02587988406647901,0.17148372815763221,0.6666666666666666
10.0,0.1,0.1,4.768284936641645,0.0,4.3,0.0,8771,calendar,0.0,0.020949963931062188,0.17003098469146324,0.4
8.0,0.125,0.375,3.151701574239815,0.0,5.5,0.0,8774,calendar,0.0,0.07802990061596615,0.19083277228892942,0.5
4.0,0.25,0.25,3.2098886859420963,0.0,3.5,0.0,8781,calendar,1.0,0.2331639134522856,0.5001745642329836,0.6666666666666666
7.0,0.0,0.0,6.163567851242489,0.0,4.0,0.0,8782,calendar,0.0,0.002193053757875041,0.07308451566800875,0.0
5.0,0.0,0.0,5.464208034515872,0.0,5.2,0.0,8791,calendar,0.0,0.11330311399364135,0.07960745271971575,0.0
3.0,0.0,0.0,3.978402786001517,0.0,6.666666666666667,0.0,8795,calendar,0.0,0.010642589204359676,0.13597185800941683,0.0
3.0,0.0,0.0,5.435940796088325,0.0,5.666666666666667,0.0,8822,recommendation,0.0,0.23974034331146266,0.08293543724755294,0.6
11.0,0.18181818181818182,0.18181818181818182,4.680514556432514,0.0,2.8181818181818183,0.0,8824,calendar,0.0,0.003502387386509098,0.38185011709759087,0.2727272727272727
11.0,0.0,0.0,5.858434139026937,0.0,3.909090909090909,0.0,8825,calendar,0.0,0.028314588083718117,0.04705739547331826,0.0
5.0,0.0,0.0,5.952655548182518,0.0,4.4,0.0,8828,calendar,0.0,0.02688057343080208,0.07649590129575633,0.25
12.0,0.08333333333333333,0.08333333333333333,5.468828717567266,0.0,3.4166666666666665,0.0,8846,calendar,0.0,0.0069547957039304276,0.1488879539407397,0.08333333333333333
4.0,0.0,0.25,4.566022382109785,0.0,4.75,0.0,8853,calendar,2.0,0.3323049322475008,0.18682710070923722,0.0
5.0,0.2,0.2,4.805187932406956,0.0,4.6,0.0,8856,calendar,0.0,0.012623154121928049,0.19670928100180332,0.2
6.0,0.16666666666666666,0.16666666666666666,3.3364290189754793,0.0,4.5,0.0,8857,calendar,0.0,0.02241715461550886,0.26014206353235997,0.4
6.0,0.0,0.16666666666666666,4.846615572619844,0.0,4.166666666666667,0.0,8867,alarm,1.0,0.1641345686155814,0.14588083121548417,0.6
9.0,0.1111111111111111,0.1111111111111111,4.859455485028729,0.0,4.0,0.0,8868,calendar,1.0,0.09990733304371624,0.18595951909762912,0.3
10.0,0.2,0.2,4.4715276359121265,0.0,3.7,0.0,8880,calendar,0.0,0.0075406221749141356,0.24585521581709255,0.6666666666666666
10.0,0.0,0.1,4.951250645688964,0.0,4.3,0.0,8882,alarm,0.0,0.31973932147027095,0.14808450039889842,0.36363636363636365
2.0,0.0,0.0,5.553732678424782,0.0,4.0,0.0,8888,calendar,0.0,0.6646846708679865,0.18726324303035674,0.0
7.0,0.0,0.0,5.445948313615553,0.0,4.142857142857143,0.0,8900,calendar,0.0,0.019193961310531082,0.10077274564709171,0.6666666666666666
4.0,0.0,0.0,5.051046157357942,0.0,6.25,0.0,8904,calendar,0.0,0.31267395194197434,0.09307524235974253,0.0
7.0,0.0,0.2857142857142857,4.044682924769348,0.0,4.428571428571429,0.0,8906,calendar,1.0,0.10416648870082967,0.17168624596680995,0.2857142857142857
5.0,0.2,0.4,2.9497953880477037,0.0,6.8,0.0,8907,calendar,0.0,0.02966455562093462,0.19157071258429856,0.3333333333333333
9.0,0.1111111111111111,0.1111111111111111,4.122659183785177,0.0,3.888888888888889,0.0,8912,calendar,0.0,0.016108376397759194,0.23101103402218032,0.125
8.0,0.125,0.125,5.394772547326403,0.0,4.125,0.0,8914,calendar,0.0,0.012216395456980944,0.17023986442863817,0.125
7.0,0.0,0.0,6.704198699493278,0.0,3.5714285714285716,0.0,8916,calendar,0.0,0.006696385779484504,0.058670279650504045,0.14285714285714285
7.0,0.0,0.0,6.404820313495835,0.0,4.285714285714286,0.0,8925,calendar,0.0,0.0030030737161828025,0.09177048364265193,0.0
6.0,0.16666666666666666,0.3333333333333333,3.6147674975590456,0.0,4.5,0.0,8939,calendar,-1.0,0.2928939990258622,0.22604528710788016,0.75
5.0,0.2,0.4,3.602278627880904,0.0,5.6,0.0,8948,calendar,0.0,0.0883259642912616,0.23425199983323192,0.5
3.0,0.0,0.0,5.637105820488283,0.0,6.666666666666667,0.0,8949,calendar,-1.0,0.01599220904981924,0.1487430102667438,0.3333333333333333
3.0,0.0,0.0,5.651643887420213,0.0,5.0,0.0,8958,calendar,0.0,0.27973972145277826,0.10059593948980845,0.0
13.0,0.0,0.07692307692307693,5.6455156881416535,0.0,3.923076923076923,0.0,8960,calendar,1.0,0.11512027424018689,0.06052351097506863,0.25
8.0,0.0,0.125,4.878082985621165,0.0,4.625,0.0,8967,calendar,0.0,0.01450329942085482,0.14499231881183244,0.125
8.0,0.0,0.0,6.086964996987639,0.0,4.25,0.0,8968,calendar,0.0,0.0318258257606876,0.06716091234739835,0.14285714285714285
6.0,0.0,0.0,5.791152873910153,0.0,5.333333333333333,0.0,8975,calendar,0.0,0.0035023749654621295,0.029935945168525796,0.16666666666666666
9.0,0.0,0.1111111111111111,4.412642103806334,0.0,4.666666666666667,0.0,8977,calendar,1.0,0.2545536512704708,0.17527589951403477,0.375
13.0,0.0,0.0,5.55467831289089,0.0,4.0,0.0,8978,calendar,0.0,0.031645885647185734,0.05452019934678709,0.07692307692307693
8.0,0.25,0.25,4.150484081948089,0.0,5.0,0.0,8985,calendar,0.0,0.13052333302737495,0.25556524746435805,0.125
2.0,0.0,0.0,5.526150853433377,0.0,4.5,0.0,8990,calendar,0.0,0.05564970236129796,0.1536402320267552,0.0
2.0,0.0,0.0,4.668486511454774,0.0,6.0,0.0,8992,calendar,0.0,0.049050983183525965,0.18001788478206882,0.0
6.0,0.0,0.0,5.5537444939165965,0.0,6.0,0.0,9009,calendar,0.0,0.0008196548306981244,0.01701431567195293,0.0
11.0,0.09090909090909091,0.18181818181818182,5.1538959562621764,0.0,4.2727272727272725,0.0,9011,calendar,0.0,0.016738117650676898,0.14169629692390234,0.36363636363636365
12.0,0.08333333333333333,0.16666666666666666,4.884622055745475,0.0,5.166666666666667,0.0,9014,calendar,0.0,0.009231807715413431,0.11968504905453108,0.15384615384615385
7.0,0.0,0.0,6.297388056053615,0.0,4.285714285714286,0.0,9015,calendar,0.0,0.0004486538735496426,0.10154401672646572,0.8
7.0,0.2857142857142857,0.2857142857142857,3.8754934238416228,0.0,3.7142857142857144,0.0,9019,calendar,0.0,0.004419251425936577,0.275970265928256,0.42857142857142855
8.0,0.0,0.125,5.517779132953985,0.0,5.75,0.0,9030,calendar,0.0,0.02244769010697578,0.05943426646141461,0.0
5.0,0.0,0.0,4.574159608809534,0.0,5.0,0.0,9035,calendar,0.0,0.015393280723951963,0.17054941110616614,1.0
4.0,0.0,0.0,5.558545048201681,0.0,6.0,0.0,9043,calendar,0.0,0.08821058699346573,0.05308981618599523,0.0
11.0,0.0,0.09090909090909091,5.339490310435242,0.0,4.090909090909091,0.0,9053,calendar,0.0,0.010145359246266139,0.1026211424834949,0.3333333333333333
4.0,0.25,0.5,2.9028100543578033,0.0,5.5,0.0,9054,calendar,0.0,0.020007176213539757,0.4507527869689103,0.25
8.0,0.0,0.0,6.316819494604509,0.0,3.375,0.0,9059,calendar,1.0,0.13365791538786265,0.10238803566591256,0.125
7.0,0.0,0.0,5.98875043856316,0.0,4.714285714285714,0.0,9061,calendar,0.0,0.0097202271712159,0.06386995911275986,0.0
10.0,0.2,0.3,4.135065752860228,0.0,3.7,0.0,9062,calendar,-1.0,0.3564310575500167,0.23993029610590377,0.3333333333333333
4.0,0.0,0.0,5.849499659620372,0.0,5.25,0.0,9074,calendar,0.0,0.011028143771309451,0.07787513826092983,0.0
5.0,0.0,0.2,4.766016474544642,0.0,5.2,0.0,9088,calendar,0.0,0.00445705640247851,0.10671531179382662,0.0
8.0,0.25,0.25,3.9264107750040633,0.0,3.75,0.0,9095,calendar,0.0,0.14097526770482116,0.3003329155460226,1.0
2.0,0.0,0.0,5.112151065511892,0.0,6.5,0.0,9103,calendar,1.0,0.29972064695280587,0.10700701345626067,0.7777777777777778
10.0,0.1,0.2,4.149004937985007,0.0,4.0,0.0,9107,calendar,0.0,0.11033467574952105,0.18222532170174327,0.18181818181818182
15.0,0.2,0.3333333333333333,3.938138693981134,0.0,4.2,0.0,9110,calendar,0.0,0.09723259417493102,0.22452598166670548,0.47368421052631576
5.0,0.0,0.0,6.520590168091229,0.0,3.8,0.0,9112,calendar,0.0,0.01078869625020562,0.10410605651416392,0.16666666666666666
8.0,0.0,0.0,5.841257731586986,0.0,4.875,0.0,9114,calendar,0.0,0.0004668497146094186,0.02313568053795409,0.125
5.0,0.0,0.0,5.213654585135856,0.0,5.4,0.0,9116,calendar,0.0,0.0068747977659193715,0.10844614801062233,0.0
6.0,0.0,0.0,6.369085872054629,0.0,3.0,0.0,9121,calendar,0.0,0.08818263288409867,0.14966757915338214,0.16666666666666666
11.0,0.0,0.0,6.345783501127905,0.0,3.8181818181818183,0.0,9124,calendar,0.0,0.003234526602565402,0.05769041914207653,0.0
12.0,0.08333333333333333,0.25,4.692374606578113,0.0,4.416666666666667,0.0,9137,calendar,-1.0,0.5704403344651352,0.1520268330696914,0.0
7.0,0.0,0.42857142857142855,3.929537642896702,0.0,5.0,0.0,9138,qa,-2.0,0.5381441386913968,0.15278478942303736,0.0
11.0,0.0,0.18181818181818182,4.490465274951637,0.0,4.2727272727272725,0.0,9149,calendar,1.0,0.37124831167249117,0.17480931355735832,0.09090909090909091
10.0,0.0,0.0,5.661934189689894,0.0,4.5,0.0,9153,calendar,0.0,0.004337443162298005,0.07830126465515704,0.0
8.0,0.125,0.125,4.605722758478236,0.0,4.75,0.0,9155,calendar,0.0,0.01228228353892391,0.21046062659930057,0.125
1.0,0.0,0.0,5.332718793265369,0.0,6.0,1.0,9156,calendar,0.0,0.02711937231569228,0.09131825375275815,0.0
11.0,0.18181818181818182,0.2727272727272727,3.8273358675347593,0.0,4.090909090909091,0.0,9175,calendar,2.0,0.5183631970003173,0.20604282419260256,0.3
8.0,0.125,0.125,5.1581909685327245,0.0,3.875,0.0,9182,calendar,-2.0,0.1228073373130566,0.23085708773681055,0.2727272727272727
6.0,0.0,0.16666666666666666,4.578514838684266,0.0,5.333333333333333,0.0,9187,calendar,0.0,0.04743352656555533,0.17129208089399378,0.375
6.0,0.0,0.0,5.885061678624616,0.0,4.166666666666667,0.0,9193,calendar,0.0,0.07099569435154218,0.07396117697797007,0.16666666666666666
7.0,0.0,0.0,6.326092732095611,0.0,5.0,0.0,9194,calendar,0.0,0.0015187271594497842,0.03472613519754332,0.0
8.0,0.0,0.0,6.0709819787060955,0.0,3.625,0.0,9197,calendar,0.0,0.010305152947197138,0.07350032308219696,0.0
4.0,0.0,0.0,5.80120036680684,0.0,5.5,0.0,9198,calendar,0.0,0.034710853005087916,0.07156900736276693,0.0
3.0,0.3333333333333333,0.3333333333333333,3.4623825027431163,0.0,6.333333333333333,0.0,9202,play,3.0,0.5196559324972716,0.29568037972692757,0.75
3.0,0.0,0.0,4.543095666083003,0.0,4.333333333333333,0.0,9204,play,0.0,0.0008643769941535373,0.26636814956197524,0.0
4.0,0.0,0.0,5.580227278735139,0.0,4.75,0.0,9212,play,0.0,0.0031492312742186224,0.09783998885189317,0.0
4.0,0.0,0.25,5.097628582952735,0.0,3.75,0.0,9216,play,0.0,0.010037420447489676,0.21047513201669937,0.6666666666666666
